dyn_window_months,dyn_quantile,pe_window_years,band,base_position,trend_sensitivity,cheap_threshold,expensive_threshold,max_weight,period_years,start_date,end_date,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,calmar_ratio,benchmark_return,benchmark_ann_return,benchmark_volatility,benchmark_sharpe,benchmark_max_dd,excess_return,num_trades,avg_position
48,0.15,5,0.1,0.5,0.3,0.15,0.8,1.2,10,2016-01-31,2026-01-31,0.30219158698993476,0.02721618294724437,0.06172584864718326,0.11690698638249776,-0.13765728297647417,0.19770972053760247,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.022342223144989015,38,0.2377575386512288
48,0.15,5,0.1,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.23011090466011175,0.010496945617524789,0.08703053594235823,-0.10919218501388114,-0.321038692923294,0.03269682393091736,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06702809485992889,66,0.2538055562324366
48,0.15,5,0.1,0.5,0.3,0.15,0.85,1.2,10,2016-01-31,2026-01-31,0.3496417890315511,0.03096176978966869,0.06311467729496635,0.17368020022409172,-0.13215284291934237,0.23428758024196097,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.018596636302564695,40,0.23819778026190308
48,0.15,5,0.1,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.3252181452621947,0.014298422247738696,0.08930107356727193,-0.06384668766569995,-0.31531649232489967,0.045346255574242884,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06322661822971498,69,0.26024018111981173
48,0.15,5,0.1,0.5,0.3,0.2,0.75,1.2,10,2016-01-31,2026-01-31,0.3253218780840994,0.02905707073339836,0.06352120823711227,0.14258341402433786,-0.13336118966995925,0.21788250993642505,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.020501335358835027,39,0.22103804128438193
48,0.15,5,0.1,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.2841409085510693,0.01268941278980007,0.0864754226512032,-0.08453947938117667,-0.31855859983878887,0.03983384154821665,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06483562768765361,68,0.24174868764721877
48,0.15,5,0.1,0.5,0.3,0.2,0.8,1.2,10,2016-01-31,2026-01-31,0.329167963310383,0.029360369628603333,0.06454425414125352,0.1450225082486567,-0.14106507592325734,0.20813351168914446,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.020198036463630054,42,0.24749555723360492
48,0.15,5,0.1,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.2979867605849986,0.013237152357606252,0.08930547385265604,-0.07572713463848459,-0.32355759848605203,0.04091127026391526,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06428788811984743,71,0.2617460638373601
48,0.15,5,0.1,0.5,0.3,0.2,0.85,1.2,10,2016-01-31,2026-01-31,0.3815272536039538,0.03341281565832288,0.06611034348696188,0.2028852816498847,-0.13388194325525826,0.24956924620236703,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.016145590433910506,41,0.25282875629482876
48,0.15,5,0.1,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.3922032198086911,0.016823350684598504,0.09229347213302254,-0.0344190032294266,-0.32779293964324674,0.051323102635792546,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.060701689792855174,73,0.27269901675521174
48,0.15,5,0.1,0.5,0.3,0.25,0.75,1.2,10,2016-01-31,2026-01-31,0.3471761721264559,0.03077007712035762,0.06698840423203016,0.16077524526562706,-0.13436348168411572,0.22900625031954067,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.018788328971875767,42,0.2370334233142188
48,0.15,5,0.1,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.3538616653268356,0.015392609032317317,0.08944228881975656,-0.05151244482313577,-0.311113856350932,0.04947580674437937,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06213243144513636,75,0.2545887292445326
48,0.15,5,0.1,0.5,0.3,0.25,0.8,1.2,10,2016-01-31,2026-01-31,0.3338278671167061,0.029726791065377123,0.068102078971315,0.14282663924950229,-0.1444330276053798,0.20581712893671883,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.019831615026856264,43,0.2612789620637428
48,0.15,5,0.1,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.31487607458944655,0.01389782814167484,0.09155739420983337,-0.0666485968827385,-0.3265436510673262,0.042560399187823776,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06362721233577884,74,0.2730403912779336
48,0.15,5,0.1,0.5,0.3,0.25,0.85,1.2,10,2016-01-31,2026-01-31,0.40119501307393457,0.034899461535444765,0.06924835982135298,0.21515977524785304,-0.13476044365780904,0.25897407717106774,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.014658944556788622,43,0.26381456205336534
48,0.15,5,0.1,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.46344366674336546,0.01938511133176779,0.09447393113769745,-0.006508553850013914,-0.3308872747078664,0.05858524281081075,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05813992914568589,76,0.2803801599576513
48,0.15,7,0.0,0.5,0.3,0.15,0.75,1.2,10,2016-01-31,2026-01-31,0.3160236330618027,0.02832054013243157,0.05807737429260519,0.14326646536241563,-0.12329524683019566,0.22969693366553787,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.021237865959801816,119,0.20519525618696613
48,0.15,7,0.0,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.2860919631426748,0.012766934653967166,0.08842489970431552,-0.08179896579153066,-0.30017706684913703,0.04253134587521162,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06475810582348651,239,0.2458820461500065
48,0.15,7,0.0,0.5,0.3,0.15,0.8,1.2,10,2016-01-31,2026-01-31,0.3465718170731096,0.030723042642176956,0.05985140867180646,0.17916107373472967,-0.12433508693967754,0.24709873454371378,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.01883536345005643,119,0.22157313297271836
48,0.15,7,0.0,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.30152307372317666,0.013376158725830534,0.09144630379324391,-0.07243421548393779,-0.3062843342028758,0.04367235680088838,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06414888175162314,239,0.25992011876914384
48,0.15,7,0.0,0.5,0.3,0.15,0.85,1.2,10,2016-01-31,2026-01-31,0.3672134101278992,0.032318860477319244,0.061579934829362956,0.20004666311282426,-0.12522567578579757,0.25808493565330537,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.017239545614914142,119,0.23863986996593162
48,0.15,7,0.0,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.3065186815584311,0.013571917501545183,0.09442215809666638,-0.06807811458698024,-0.31151347324400747,0.04356767416898962,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.0639531229759085,239,0.2736360595984411
48,0.15,7,0.0,0.5,0.3,0.2,0.75,1.2,10,2016-01-31,2026-01-31,0.33342003184409763,0.029694767778994047,0.060715664850123446,0.15967490108072718,-0.1283539517618688,0.23135063137039868,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.01986363831323934,119,0.21701425087831333
48,0.15,7,0.0,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.3114040207472708,0.013762669072914235,0.09088741399898463,-0.06862700403331365,-0.3032188618997691,0.04538856516605346,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06376237140453944,239,0.25637742805038316
48,0.15,7,0.0,0.5,0.3,0.2,0.8,1.2,10,2016-01-31,2026-01-31,0.36537140893486053,0.03217733662328737,0.06249150819560002,0.19486386190539667,-0.12905473583562166,0.2493309247037007,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.01738106946894602,119,0.233772034505266
48,0.15,7,0.0,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.3256789280177932,0.014316201242302373,0.09412789823232043,-0.06038378487607617,-0.3095726150551322,0.0462450505828908,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.0632088392351513,239,0.2707107248960839
48,0.15,7,0.0,0.5,0.3,0.2,0.85,1.2,10,2016-01-31,2026-01-31,0.38633692422932087,0.033778116626954624,0.06421143237394987,0.21457419835637104,-0.1296474832036809,0.26053815926289886,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.015780289465278763,119,0.251213220380069
48,0.15,7,0.0,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.32869108490269494,0.014432278945952115,0.09727194225491051,-0.05723871575893011,-0.3149434480562664,0.04582498551731646,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06309276153150156,239,0.2846516914717163
48,0.15,7,0.0,0.5,0.3,0.25,0.75,1.2,10,2016-01-31,2026-01-31,0.36103863358273514,0.031843765280685776,0.06374653566639857,0.18579464996603326,-0.13034543539984778,0.24430288013540186,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.01771464081154761,119,0.22986788895835053
48,0.15,7,0.0,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.3528418061105538,0.015354029265584712,0.09382247705859281,-0.04951873879341137,-0.30443407861179905,0.050434660060391906,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.062171011211868965,239,0.2679461855222887
48,0.15,7,0.0,0.5,0.3,0.25,0.8,1.2,10,2016-01-31,2026-01-31,0.39391882913946463,0.034351667147783704,0.06548716090839275,0.21915237962231482,-0.13092809256546856,0.26237048500959936,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.015206738944449683,119,0.24698059490775
48,0.15,7,0.0,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.36427237940915136,0.015784859912517435,0.09728685311101101,-0.04332692396446208,-0.31126408366111735,0.05071211469969304,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06174018056493624,239,0.2825308041292436
48,0.15,7,0.0,0.5,0.3,0.25,0.85,1.2,10,2016-01-31,2026-01-31,0.4145562126401512,0.035898751244823,0.06716620731536888,0.23670759270614752,-0.131413498428692,0.27317400171263606,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.013659654847410385,119,0.2647744995719129
48,0.15,7,0.0,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.3636516677088768,0.01576155278765823,0.10059112383137009,-0.04213539973414614,-0.3169478367344971,0.049729169790363535,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06176348768979545,239,0.2966485113167487
48,0.15,7,0.03,0.5,0.3,0.15,0.75,1.2,10,2016-01-31,2026-01-31,0.3119167146899453,0.02799373441405084,0.0581601902004224,0.13744340220525594,-0.12461456799481463,0.22464255074266837,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.021564671678182545,58,0.20776335778859117
48,0.15,7,0.03,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.2962275695807779,0.013167867592394078,0.0882540008748663,-0.07741442132796988,-0.3005655078858688,0.043810308391720724,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.0643571728850596,107,0.2468317924942455
48,0.15,7,0.03,0.5,0.3,0.15,0.8,1.2,10,2016-01-31,2026-01-31,0.34027308981843096,0.030231706527481084,0.0599164093825092,0.1707663498685541,-0.12555159087278134,0.24079110680576088,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.019326699564752303,63,0.22240894640649167
48,0.15,7,0.03,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.3099812119719281,0.0137071842220029,0.09128545749946189,-0.0689355780249466,-0.30663973198627514,0.04470126598798494,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06381785625545078,113,0.2600392543256462
48,0.15,7,0.03,0.5,0.3,0.15,0.85,1.2,10,2016-01-31,2026-01-31,0.360143891303524,0.03177476212400654,0.061722342979787806,0.19076985019610185,-0.12635422794505569,0.2514736755609285,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.017783643968226848,63,0.24201125592679137
48,0.15,7,0.03,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.32931390050557363,0.014456248843415898,0.09445810562673539,-0.058690052270273366,-0.3069150200908004,0.04710179657919327,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06306879163403778,112,0.2751286541854736
48,0.15,7,0.03,0.5,0.3,0.2,0.75,1.2,10,2016-01-31,2026-01-31,0.3286278213920921,0.029317822134891758,0.060305506893689576,0.15451030287031353,-0.12835395176186848,0.22841386441520942,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.02024058395734163,59,0.2179420446752546
48,0.15,7,0.03,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.3262212669238349,0.014337119510012819,0.09062639038736219,-0.06248599845787158,-0.30363965000156135,0.047217547214071336,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06318792096744086,109,0.25653385948629404
48,0.15,7,0.03,0.5,0.3,0.2,0.8,1.2,10,2016-01-31,2026-01-31,0.35669895828355913,0.031508705159742245,0.062182486077260006,0.18507952778605538,-0.12905473583562166,0.24414993340403413,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.01804970093249114,63,0.23424714017175532
48,0.15,7,0.03,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.3330746927970376,0.014600761781522253,0.09381357917368104,-0.05755284326677175,-0.30995486485565915,0.04710609006998998,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06292427869593142,113,0.2705515234111668
48,0.15,7,0.03,0.5,0.3,0.2,0.85,1.2,10,2016-01-31,2026-01-31,0.37542249176708475,0.03294750192539486,0.06396177771669034,0.20242561085065508,-0.12964748320368058,0.2541314425181183,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.016610904166838525,62,0.25439870718129437
48,0.15,7,0.03,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.33474676571497075,0.014664888896405381,0.09697561505159279,-0.0550149756797752,-0.3152935832854764,0.046511853313320826,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.0628601515810483,112,0.2856524942453757
48,0.15,7,0.03,0.5,0.3,0.25,0.75,1.2,10,2016-01-31,2026-01-31,0.3572282920032084,0.03154962577078635,0.06372184174319899,0.18125065840582105,-0.1303454353998479,0.2420462647886722,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.018008780321447038,60,0.23177482856074902
48,0.15,7,0.03,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.3661012511256514,0.015853473782475813,0.09358271279634496,-0.044308677250550245,-0.3048946607563737,0.05199656085530321,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061671566694977864,110,0.2685179857151667
48,0.15,7,0.03,0.5,0.3,0.25,0.8,1.2,10,2016-01-31,2026-01-31,0.389534503831221,0.034020347589734046,0.06543170227469504,0.21427453516147102,-0.1309280925654689,0.2598399390315918,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.015538058502499341,65,0.2472110326641069
48,0.15,7,0.03,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.38655127572641135,0.016614813486145685,0.09727673284267108,-0.03479954985052069,-0.3116788560513839,0.05330747711486255,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06091022699130799,115,0.282425151183136
48,0.15,7,0.03,0.5,0.3,0.25,0.85,1.2,10,2016-01-31,2026-01-31,0.4111462369663472,0.035644526212721184,0.06719992864347041,0.23280569679952048,-0.131413498428692,0.2712394589514922,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.013913879879512203,66,0.26726170121286785
48,0.15,7,0.03,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.38303923039214705,0.016484824147084964,0.10048217870837528,-0.03498307757753707,-0.3173250374753154,0.05194933333417573,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06104021633036871,115,0.2973279342395794
48,0.15,7,0.05,0.5,0.3,0.15,0.75,1.2,10,2016-01-31,2026-01-31,0.3071634469376612,0.027614346479827967,0.057310273455311804,0.13286180680616227,-0.12210243453066205,0.22615721452215207,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.02194405961240542,50,0.20981212918578226
48,0.15,7,0.05,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.32763686814698056,0.01439168166948912,0.08829025765689356,-0.06352137233878591,-0.2947182463159741,0.048832000900478595,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06313335880796456,94,0.24880307728205545
48,0.15,7,0.05,0.5,0.3,0.15,0.8,1.2,10,2016-01-31,2026-01-31,0.3496143093627264,0.030959635080334502,0.059194092942758396,0.1851474452177625,-0.12323500653820019,0.25122435540048993,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.018598771011898885,50,0.22438222010900105
48,0.15,7,0.05,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.2963756109964233,0.013173701561475903,0.09111981805040241,-0.07491562850518609,-0.3119358132507808,0.042232090711831496,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06435133891597777,91,0.2615502230757299
48,0.15,7,0.05,0.5,0.3,0.15,0.85,1.2,10,2016-01-31,2026-01-31,0.3686814539152039,0.032431529996828745,0.061212545078356446,0.2030879451412369,-0.12420494993710829,0.2611130233799103,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.01712687609540464,53,0.24330478229918684
48,0.15,7,0.05,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.3198774948951224,0.014091927418621752,0.09408097003610309,-0.06279774304103215,-0.3167197537450933,0.04449336440809249,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06343311305883192,96,0.2759104291255233
48,0.15,7,0.05,0.5,0.3,0.2,0.75,1.2,10,2016-01-31,2026-01-31,0.32949534037228845,0.029386149872657752,0.060705257334507365,0.15461840184511133,-0.12818662235313727,0.22924505953283314,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.020172256219575635,50,0.22335994258864414
48,0.15,7,0.05,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.3410932984888826,0.01490759798719532,0.09096319909559913,-0.05598310155574832,-0.3005460794234722,0.04960170505565097,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06261744249025836,95,0.2597057782940199
48,0.15,7,0.05,0.5,0.3,0.2,0.8,1.2,10,2016-01-31,2026-01-31,0.3683965539501497,0.032409672968312986,0.062304154313176006,0.1991789007509023,-0.1289014674730482,0.25142982158127464,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.0171487331239204,52,0.23679153787984836
48,0.15,7,0.05,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.38585790592575897,0.016589174972453824,0.09437109276697588,-0.03614268869354194,-0.3041933825052062,0.054534963370447095,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06093586550499985,95,0.2728599825023928
48,0.15,7,0.05,0.5,0.3,0.2,0.85,1.2,10,2016-01-31,2026-01-31,0.3845628821706777,0.03364350845027886,0.06407521032793412,0.21292959290265268,-0.12950609601480423,0.25978320315078424,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.01591489764195453,56,0.25262701698099543
48,0.15,7,0.05,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.3534370796726176,0.015376550938670741,0.09719918505448696,-0.047566747177329644,-0.32051062965798216,0.047975166861327204,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.062148489538782936,98,0.28548955292504763
48,0.15,7,0.05,0.5,0.3,0.25,0.75,1.2,10,2016-01-31,2026-01-31,0.3622578449786613,0.03193772615939516,0.06419511287325008,0.1859600462571907,-0.13016175247000406,0.2453695156475037,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.017620679932838224,50,0.23731533233105206
48,0.15,7,0.05,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.40178364860563076,0.017175005987871472,0.0943216770521754,-0.0299506338353785,-0.3015118813918537,0.0569629492164202,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.060350034489582205,95,0.2720673690898591
48,0.15,7,0.05,0.5,0.3,0.25,0.8,1.2,10,2016-01-31,2026-01-31,0.40114325234850967,0.03489557371340912,0.0658341249551508,0.22625915850718248,-0.1307612157666066,0.2668648613339113,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.014662832378824264,54,0.24999988670686832
48,0.15,7,0.05,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.4000667949142742,0.01711215603762306,0.097288224138555,-0.02968338653467616,-0.3086593823079523,0.05544025880460716,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.060412884439830616,98,0.2840530663949158
48,0.15,7,0.05,0.5,0.3,0.25,0.85,1.2,10,2016-01-31,2026-01-31,0.4167139622746132,0.036059334414238364,0.06735195908622475,0.23843900952723615,-0.13126061026627545,0.27471557797185575,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.013499071677995023,57,0.26723945225008755
48,0.15,7,0.05,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.4205527270499352,0.017857370094569003,0.10076985956333796,-0.021262606842120956,-0.3116322371919925,0.05730270480190184,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059667670382884674,99,0.29816698513927964
48,0.15,7,0.08,0.5,0.3,0.15,0.75,1.2,10,2016-01-31,2026-01-31,0.31384199899835497,0.028147052087248436,0.05714326990362073,0.14257238168185787,-0.12210243453066216,0.23051999082115104,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.02141135400498495,39,0.20631702384816117
48,0.15,7,0.08,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.3004367028883266,0.013333493566748622,0.0884794577440258,-0.07534524513630969,-0.3058696008525176,0.04359208476287151,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06419154691070506,75,0.24660592667747935
48,0.15,7,0.08,0.5,0.3,0.15,0.8,1.2,10,2016-01-31,2026-01-31,0.34541990026982505,0.030633341134685965,0.05914731271297932,0.17977724848271218,-0.12323500653820008,0.24857661792057698,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.01892506495754742,43,0.2209626952567583
48,0.15,7,0.08,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.3419293540678756,0.014939489743421852,0.091745571878689,-0.05515808722920634,-0.3114903183874581,0.04796132933043153,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06258555073403183,78,0.2595041822030379
48,0.15,7,0.08,0.5,0.3,0.15,0.85,1.2,10,2016-01-31,2026-01-31,0.3735679055788963,0.032805775265321246,0.061044159323099756,0.2097788782304584,-0.12420494993710818,0.26412615022132874,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.01675263082691214,39,0.24222458113748935
48,0.15,7,0.08,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.34851396176549665,0.015190005446422239,0.09430935069985276,-0.05100230802018735,-0.32361779508836963,0.046938103148111296,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06233503503103144,74,0.2752901329123345
48,0.15,7,0.08,0.5,0.3,0.2,0.75,1.2,10,2016-01-31,2026-01-31,0.3231264781408383,0.028883588771533297,0.06051732761391986,0.146794135197238,-0.12818662235313705,0.2253245170308245,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.02067481732070009,41,0.22230413822331888
48,0.15,7,0.08,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.3576866635104774,0.015537057634555262,0.09095590328024489,-0.04906709959983503,-0.3099142767735209,0.05013340397322009,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.061987982842898415,76,0.2588736458186463
48,0.15,7,0.08,0.5,0.3,0.2,0.8,1.2,10,2016-01-31,2026-01-31,0.359487515556248,0.03172411602938152,0.06244863056461343,0.18774016216818373,-0.13363925374132613,0.23738621057243506,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.017834290062851865,42,0.23407427181501714
48,0.15,7,0.08,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.3611509846835854,0.01566755239367912,0.09416381317320094,-0.046009687376954045,-0.3151723391323562,0.04971106422857607,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.06185748808377456,79,0.2707703108248138
48,0.15,7,0.08,0.5,0.3,0.2,0.85,1.2,10,2016-01-31,2026-01-31,0.38209300218496245,0.03345584425982007,0.06410683960991902,0.2098971707495949,-0.13387823084232364,0.2498975677324494,0.6090332226225372,0.04955840609223339,0.17467737756900054,0.16921713906860844,-0.39922028638079654,-0.01610256183241332,43,0.25453211462708036
