month_end,gap_ma3,prev_gap_ma3,dyn_thr,trend_signal,pe_pct,val_weight,target_position,traded
2025-02-28,-7.399999999999999,-8.699999999999998,-8.33333333333333,1,0.5552126200274349,0.5340815563037784,0.42726524504302277,True
2025-03-31,-6.299999999999998,-7.399999999999999,-8.33333333333333,1,0.40926243567753,0.8525183221581164,0.6820146577264932,True
2025-04-30,-6.266666666666666,-6.299999999999998,-8.33333333333333,1,0.3762851267991775,0.92446881425634,0.7395750514050721,True
2025-05-31,-5.833333333333332,-6.266666666666666,-8.33333333333333,1,0.4364072677408296,0.7932932340200082,0.6346345872160066,True
2025-06-30,-5.266666666666666,-5.833333333333332,-8.33333333333333,1,0.5606579849211789,0.5222007601719734,0.4177606081375787,True
2025-07-31,-4.166666666666665,-5.266666666666666,-8.33333333333333,1,0.5830763960260363,0.47328786321592076,0.4177606081375787,False
2025-08-31,-3.2333333333333325,-4.166666666666665,-8.33333333333333,1,0.7334703665638918,0.14515556386059988,0.11612445108847991,True
2025-09-30,-2.399999999999999,-3.2333333333333325,-8.33333333333333,1,0.7494008901061281,0.11039805795026607,0.11612445108847991,False
2025-10-31,-1.9999999999999982,-2.399999999999999,-8.33333333333333,1,0.7791095890410958,0.04557907845579099,0.03646326276463279,True
2025-11-30,-2.099999999999998,-1.9999999999999982,-8.33333333333333,-1,0.7534246575342466,0.10161892901618935,0.03646326276463279,False
2025-12-31,-3.2666666666666644,-2.099999999999998,-8.33333333333333,-1,0.790068493150685,0.02166874221668748,0.03646326276463279,False
